TMC,DISTANCE,AADT,NO_LANES,MEDWID,SPD_LIMT,SURF_WID,ACCESS,RTE_NBR,Facility_Type,Total,Fatal,Injury,PDO,Total_NonInt,Fatal_NonInt,Injury_NonInt,PDO_NonInt,SHD_WID,myState,OptSpd,SpdVarr1,SpdVarr1_wkd,SpdVarr1_wke,OptSpd_wkd,OptSpd_wke,SpdVarr2,SpdVarr3,SpdVarr4,SpdAvg,SpdCrash,SpdBefCr1,SpdBefCr2,SpdBefCr3,SpdBefCr4,SpdBefCrSD1,SpdBefCrSD2,SpdBefCrSD3,SpdBefCrSD4,SpdBefCrSim1,SpdBefCrSim2,SpdBefCrSim3,SpdBefCrSim4,SpdFF,L_of_Cuv,N_of_Cuv,MinRadius
122N05333,2.88796,40689.68485,4,87.56110095,NA,48,F,0076R,0_RI,9,0,1,8,9,0,1,8,NA,OH,65.52514286,0.593809348,0.593822855,0.593894435,65.28512402,66.09444374,0.595275602,0.280307303,0.354426007,63.31104403,64.36903464,64.34299179,64.34299179,64.34299179,64.34299179,4.374741561,4.48550282,4.182210837,4.585573305,65.01793213,65.32274248,65.35523383,65.51314024,65.30562814,0,0,-1
122N05576,0.87997,14880,4,40,NA,48,L,0020R,3_RMD,4,0,1,3,4,0,1,3,NA,OH,65.99775,1.294003789,1.294033224,1.294189207,65.99775,68.12670968,0.77659201,0.299256731,0.523618026,61.88895214,59.65947552,59.29124009,59.29124009,59.29124009,59.29124009,2.264189267,1.710404459,6.723934447,5.548864717,68.02394534,68.86721739,68.18824483,66.13718187,65.99775,0.87997,7,139.7463415
122N05334,0.25426,47735,4,90,NA,48,F,0080R,0_RI,0,0,0,0,0,0,0,0,NA,OH,65.38114286,0.278511326,0.278517661,0.278551234,65.38114286,66.32869565,0.378112223,0.258755186,0.491493128,61.10029596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.38114286,0,0,-1
122N05565,2.59678,5180,2,NA,NA,24,N,0020R,1_R2L,2,0,1,1,2,0,1,1,NA,OH,57.46972131,0.627425766,0.627440038,0.62751567,57.23515102,58.61070846,0.330626361,0.154235155,0.259839728,52.64656849,NA,54.03704046,54.03704046,54.03704046,54.03704046,NA,1.688837911,2.034897454,2.96677465,50.73161349,56.04634373,56.41953367,56.01241738,57.52866462,0.51,8,520.8727273
122N05566,3.6247,5180,2,NA,NA,24,N,0020R,1_R2L,2,0,1,1,2,0,1,1,NA,OH,56.93246073,0.803884639,0.803902925,0.803999828,56.61136659,58.16754829,0.4755507,0.162917501,0.183074996,52.53188539,50.54791748,48.84187149,48.84187149,48.84187149,48.84187149,NA,3.733260426,4.129711078,4.165291639,53.49741528,55.71091294,55.67154595,56.76940483,56.98218341,0.27,3,1145.92
122N05414,2.86365,3160,2,NA,NA,24,N,0018R,1_R2L,1,0,0,1,1,0,0,1,NA,OH,59.07816619,1.80656782,1.806608914,1.806826683,59.02179389,59.59040462,0.630002347,0.14737644,0.461558888,50.56438371,40.90928571,39.54913043,39.54913043,39.54913043,39.54913043,NA,10.80934382,7.684669747,7.78005666,57.06665492,56.35419119,58.23645229,58.16262103,59.24793103,0.84,15,636.6222222
122N05415,3.60652,3160,2,NA,NA,24,N,0018R,1_R2L,1,0,0,1,1,0,0,1,NA,OH,59.28526027,2.080954817,2.081002153,2.081252997,59.19516109,59.8316682,0.571295067,0.276026668,0.194070543,54.48677659,NA,NA,NA,NA,NA,NA,NA,4.42528733,5.784594707,57.44899115,58.60851207,59.46456646,58.6307655,59.55721101,0.28,5,636.6222222
122N05693,1.12535,21928,4,NA,NA,60,N,0018R,2_RMU,11,0,5,6,9,0,3,6,NA,OH,53.77778761,2.371730399,2.371784349,2.372070244,52.95764706,55.49671233,0.823714511,0.179331948,0.800933854,44.44179071,48.15239915,51.6121301,51.6121301,51.6121301,51.6121301,6.561979725,7.085170616,6.568517656,6.827957046,51.96428185,51.28177215,51.18920578,51.23086065,54.50125561,0.23,4,440.7384615
122N05694,1.02883,21928,4,NA,NA,60,N,0018R,2_RMU,8,0,0,8,8,0,0,8,NA,OH,52.16602817,4.23309727,4.23319356,4.233703831,50.73682192,54.06989781,1.068905883,0.322336766,0.853781993,36.8134434,40.8837324,46.59831581,46.59831581,46.59831581,46.59831581,16.75589483,15.57383779,14.42357732,13.09997161,48.02918052,48.24215598,49.69387308,49.6052922,52.91125714,0.23,4,440.7384615
122N05330,5.55048,30417.80916,4,50,NA,48,F,0076R,0_RI,27,0,4,23,26,0,4,22,NA,OH,66.44116719,1.045146557,1.045170331,1.045296316,66.25607516,67.05277852,0.872978443,0.397583851,0.25198947,63.92260616,64.99448343,65.2865837,65.2865837,65.2865837,65.2865837,4.395686561,5.03972602,4.789182186,4.613937728,66.42586524,66.40379226,66.54937813,66.53183574,66.20119713,0,0,-1
122N05349,0.23734,14459.25355,4,51.98341221,NA,48,L,0030R,3_RMD,1,0,0,1,1,0,0,1,NA,OH,63.76298507,1.59802273,1.59805908,1.598251711,63.29066667,65.72492308,0.798456698,0.211227213,0,59.65937929,50.26023529,56.9616,56.9616,56.9616,56.9616,NA,NA,6.196605173,6.196605173,NA,NA,NA,NA,63.29066667,0,0,-1
122N05350,1.18755,18064.54061,4,52,NA,48,L,0030R,3_RMD,8,0,2,6,6,0,1,5,NA,OH,59.06984456,0.374618857,0.374627378,0.374672536,58.83275229,59.87407553,0.368907501,0.103434147,0.396070589,56.51234007,58.19134548,58.03375387,58.03375387,58.03375387,58.03375387,1.933084486,2.821993025,2.750116133,2.541425275,58.78624932,59.14777356,58.968,59.38576985,58.968,0.12,2,1432.4
122N05295,3.01702,26670,4,92,NA,48,F,0080R,0_RI,4,0,0,4,4,0,0,4,NA,OH,63.57817756,0.548406213,0.548418687,0.548484794,63.39263813,64.0153556,0.740132732,0.323049808,0.357969969,61.37134614,62.98993938,62.7608866,62.7608866,62.7608866,62.7608866,7.249193872,5.055336354,4.140111449,4.274696275,64.05470031,63.63871267,63.63560675,63.44671223,63.44268319,0,0,-1
122N05296,0.08436,26670,4,92,NA,48,F,0080R,0_RI,0,0,0,0,0,0,0,0,NA,OH,65.664,0.771557201,0.771574751,0.771667757,65.07771429,67.488,1.174466938,1.186068172,1.037417879,62.19601535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.664,0,0,-1
122N05708,1.25103,4150,2,NA,NA,24,N,0224R,1_R2L,1,0,0,1,1,0,0,1,NA,OH,53.61557143,1.013765902,1.013788962,1.013911165,53.61557143,54.044496,0.394534644,0.269324774,0.229752721,48.10475509,NA,45.492,45.492,45.492,45.492,NA,NA,1.266444948,3.635728966,49.71657869,53.65149616,53.68085543,53.17254142,53.85493487,0.15,3,636.6222222
122N05965,4.13177,2249,2,NA,NA,24,N,0022R,1_R2L,4,0,2,2,3,0,1,2,NA,OH,45.78470691,1.273557912,1.273586881,1.2737404,45.81428747,45.62690798,0.637279001,0.169980514,0.133871957,40.3780624,40.18597996,46.7082051,46.7082051,46.7082051,46.7082051,5.789124851,4.419605722,3.952830766,3.516410557,45.56197991,46.11745218,45.8001827,45.59250531,45.48737615,1.44,18,260.4363636
122N05739,4.97883,9846.114921,4,44,NA,48,N,0422R,3_RMD,6,0,0,6,6,0,0,6,NA,OH,55.89538877,0.828022275,0.82804111,0.828140923,55.52004722,56.7208481,0.569078992,0.339396864,0.022193982,47.33669551,58.27286048,57.07919248,57.07919248,57.07919248,57.07919248,8.735989787,6.502712445,5.876130813,5.296565478,56.43623215,55.77877515,55.49474614,55.7722167,55.95355255,0.510000001,4,520.8727273
122N06489,3.57139,13837.73149,4,60.46275668,NA,48,F,0035R,3_RMD,0,0,0,0,0,0,0,0,NA,OH,64.51963686,0.235930487,0.235935853,0.235964293,64.44613534,64.69672644,0.846755915,0.257603158,0.039229015,61.95494192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.5214767,3.57139,25,520.8727273
122N06102,3.46566,7407.256664,4,45.37934846,NA,48,L,0016R,3_RMD,4,0,0,4,2,0,0,2,NA,OH,68.63951625,1.402659498,1.402691404,1.402860485,68.36370411,69.70042458,0.913988135,0.431936739,0.575345225,63.69116255,70.40826446,70.85326567,70.85326567,70.85326567,70.85326567,4.307448983,4.54782789,4.260964264,4.401171061,67.62123887,67.4503018,67.55595289,67.73002036,68.55151648,0.2,5,818.5142857
122N06100,3.56666,13500.14236,4,45.44439702,NA,48,L,0016R,3_RMD,6,0,2,4,6,0,2,4,NA,OH,66.12863176,1.681853185,1.681891442,1.682094177,65.69843001,67.22500524,0.564338899,0.431955617,0.054686717,58.32565912,61.49164071,60.25869629,60.25869629,60.25869629,60.25869629,2.527678845,7.188695772,8.242910301,7.893538856,65.07818997,65.78999568,65.8630014,64.55089859,66.52837306,0.08,2,1909.866667
122N06184,2.98669,12477.89529,4,58.63816948,NA,44.68781145,F,0033R,3_RMD,2,0,0,2,2,0,0,2,NA,OH,68.48461146,0.990765206,0.990787742,0.990907172,67.83649211,69.81872727,0.540098212,0.385307786,0,64.65261598,66.25279381,65.82825649,65.82825649,65.82825649,65.82825649,2.83414136,2.453579774,2.068514624,1.902744272,65.86495371,66.46904573,69.13068204,68.32053375,68.48461146,0.300000001,8,197.5724138
122N06188,2.16556,22243.39197,4,40.72606221,NA,48,L,0033R,3_RMD,2,0,0,2,2,0,0,2,NA,OH,62.26021067,0.702912192,0.702928181,0.703012913,61.99615109,62.87109677,3.275976593,0.239240496,0.026916193,56.12058782,61.04055441,61.29028634,61.29028634,61.29028634,61.29028634,0.450975828,3.065509121,2.42504773,3.988494468,62.99039574,61.93509319,61.85335767,62.21991961,62.20225532,2.16556,35,301.5578947
122N06485,3.64397,17190,4,48,NA,48,F,0035R,3_RMD,5,0,1,4,5,0,1,4,NA,OH,62.02502128,0.57890674,0.578919908,0.578989691,61.93716714,62.27037342,0.340359909,0.412433598,0.045742312,59.42249647,58.67156282,61.24595663,61.24595663,61.24595663,61.24595663,3.80705398,3.586431946,3.557630761,3.20648649,61.91389422,62.13301888,61.91389422,61.5325252,61.93716714,0,0,-1
122N06487,3.67651,11932,4,68,NA,48,F,0035R,3_RMD,8,0,2,6,8,0,2,6,NA,OH,65.17000716,0.353330272,0.35333831,0.353380901,65.11899631,65.34199523,0.446749248,0.392698646,0.050699472,62.84926979,63.73850349,64.64927634,64.64927634,64.64927634,64.64927634,3.377074129,4.057611371,3.855525812,4.434213303,65.4099182,65.44915822,65.61946331,65.5363846,65.1712227,1.18,6,1145.92
122N06488,4.82287,11997.10957,4,68,NA,48,F,0035R,3_RMD,11,0,3,8,11,0,3,8,NA,OH,63.63713622,0.43866995,0.438679928,0.438732807,63.5284742,63.94965746,0.706854779,0.535989707,0.060507666,60.51643889,62.69896577,63.51388887,63.51388887,63.51388887,63.51388887,2.444323951,2.615201442,2.242205625,2.009324755,63.11662648,63.71497982,63.71497982,63.71497982,63.56876335,2.56,15,520.8727273
122N06121,2.27225,27200,4,80.38644812,NA,48,F,0037R,3_RMD,9,0,1,8,9,0,1,8,NA,OH,67.51976633,0.756511264,0.756528473,0.756619665,67.05,69.03037975,0.532486601,0.319662839,0.805695919,63.77900705,63.78754707,65.54157175,65.54157175,65.54157175,65.54157175,7.6391696,6.331295797,5.60454501,5.083906348,67.58561055,68.07334599,68.2172573,68.1675,67.60413223,0.64,7,190.9866667
122N06122,1.77761,27200,4,84,NA,48,F,0037R,3_RMD,7,0,1,6,7,0,1,6,NA,OH,69.55865217,1.119501567,1.119527032,1.11966198,69.23612365,71.1044,0.782472349,0.350611996,0.051792333,65.71358655,67.96118084,64.77141404,64.77141404,64.77141404,64.77141404,7.180099513,6.493288898,7.672112834,7.450729008,67.59925352,67.87884074,67.8981008,68.07868085,69.55865217,0.36,6,636.6222222
122N06233,2.41921,11753.78976,4,48,NA,48,F,0035R,3_RMD,9,0,3,6,5,0,1,4,NA,OH,61.52904046,0.605956673,0.605970457,0.606043501,61.41071538,61.84648203,0.460542647,0.250628257,0.045052529,57.20440046,59.95966949,60.60652661,60.60652661,60.60652661,60.60652661,2.03820363,3.29683429,3.559987859,4.389459767,61.3871533,61.44784186,61.47567221,61.46988756,61.58507484,0.24,1,1909.866667
122N06237,2.31447,12050,4,68,NA,48,F,0035R,3_RMD,4,0,0,4,4,0,0,4,NA,OH,62.13342282,0.321641762,0.321649078,0.32168785,62.02549876,62.36595808,0.443019997,0.238203223,0.169193489,60.46723566,61.08402322,64.26799317,64.26799317,64.26799317,64.26799317,2.356656119,3.032115575,2.566750826,2.34586878,62.0205992,62.5966477,62.65409857,62.42056711,62.0909095,0.26,1,1145.92
122N06103,4.2968,5952,4,60,NA,48,L,0016R,3_RMD,5,0,2,3,5,0,2,3,NA,OH,68.29350993,1.202481249,1.202508602,1.202653553,67.96771102,69.21020134,0.95491745,0.315430806,0.218967551,63.71828497,66.71285656,68.66969255,68.66969255,68.66969255,68.66969255,4.117483654,3.636338793,5.002050814,4.379084928,67.96356231,67.79990224,67.60067662,67.28645394,68.09308877,0.34,2,1432.4
122N06263,2.65134,6400,4,50,NA,48,L,0033R,3_RMD,1,0,1,0,0,0,0,0,NA,OH,60.60205714,0.550530615,0.550543138,0.550609501,60.21970978,61.57950968,0.445708981,0.188987074,0.422759204,54.81255463,56.41148936,9.942525,9.942525,9.942525,9.942525,NA,36.44274401,27.38805575,24.34886115,60.66736152,61.47043549,60.47011295,61.31599628,60.60205714,0,0,-1
122N06992,3.19871,7319.283635,4,NA,NA,35.70035217,L,0022R,3_RMD,4,0,0,4,4,0,0,4,NA,OH,55.72763572,0.508132504,0.508144062,0.508205314,55.68207107,55.84556741,1.161221131,0.05141895,0.07045164,50.59627884,52.29710789,51.89253636,51.89253636,51.89253636,51.89253636,8.982624587,7.017064345,7.962069544,8.004815223,54.40366019,54.57080159,54.87687725,54.97651493,55.60735292,0.3,6,358.1
122N07151,6.27819,15353,4,50,NA,48,L,0016R,3_RMD,1,0,1,0,0,0,0,0,NA,OH,56.36280299,1.638241235,1.6382785,1.638475978,55.78317729,57.62303773,0.406502312,0.236573024,0.274125515,50.78749722,53.89861049,45.58588947,45.58588947,45.58588947,45.58588947,NA,3.790147898,3.26429878,3.192503704,51.8491456,51.92610663,51.81066508,51.88762611,56.64532331,0,0,-1
122N06995,5.46569,20930,4,48,NA,48,L,0062R,3_RMD,13,0,1,12,9,0,1,8,NA,OH,62.5047141,0.572187062,0.572200077,0.57226905,61.95703242,63.88468831,0.425882485,0.225804385,0.325371489,58.69815516,60.40303578,61.1450741,61.1450741,61.1450741,61.1450741,3.603973646,3.912152124,4.761946247,4.64439808,61.83339379,61.76998155,61.9476363,61.84781752,62.46502857,0.56,10,409.2571429
122N07059,1.02815,18030.21441,4,52,NA,48,L,0030R,3_RMD,7,0,4,3,2,0,1,1,NA,OH,56.08090909,1.578615122,1.57865103,1.578841321,55.65924812,56.94369231,0.320262769,0.237336056,0.391988043,50.64243097,50.66600941,54.76747069,54.76747069,54.76747069,54.76747069,3.953277953,4.015885744,3.806348392,4.29447159,54.10526968,54.15275289,54.87829609,55.2438806,56.50900763,0,0,-1
122N06802,1.8314,7456,4,NA,NA,60,N,0250R,2_RMU,0,0,0,0,0,0,0,0,NA,OH,35.0693617,4.754096878,4.754205019,4.754778092,34.70021053,35.84148661,0.982354604,0.818134873,0.137475213,26.65303419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.42563536,0,0,-1
122N06920,0.99293,8531.916435,2,NA,NA,20.01244524,N,0007R,1_R2L,0,0,0,0,0,0,0,0,NA,OH,31.7267574,1.494939152,1.494973157,1.495153362,31.35568421,32.45165875,0.365913421,0.164810865,0.315774399,25.10045864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.10671856,0.19,5,636.6222222
122N06993,1.52143,8998.407877,4,48,NA,48,L,0022R,3_RMD,1,0,1,0,1,0,1,0,NA,OH,59.67836804,0.425510226,0.425519905,0.425571197,59.65210693,59.75070545,0.558499002,0.163785946,0.024404714,57.15035379,56.94577316,58.45408751,58.45408751,58.45408751,58.45408751,NA,1.402481006,1.010931302,1.2885234,59.44412451,60.12020684,59.6792532,60.18843956,59.6268056,0.56,5,818.5142857
122N06994,1.31359,9301.620517,4,48,NA,48.5614456,L,0022R,3_RMD,1,0,0,1,1,0,0,1,NA,OH,62.22268421,0.692950589,0.692966351,0.693049882,62.31378624,62.22268421,0.544022173,0.082319188,0,59.36638472,50.84864516,40.72757512,40.72757512,40.72757512,40.72757512,NA,0.639972101,5.606107056,4.964826097,NA,NA,NA,NA,62.22268421,0.22,3,818.5142857
122N07189,2.56573,2400,2,NA,NA,24,N,0022R,1_R2L,6,0,2,4,5,0,2,3,NA,OH,52.48084091,0.892925116,0.892945428,0.893053064,52.48084091,52.53058578,0.458031435,0.236163231,0.141100983,47.33032847,50.99087532,51.6317127,51.6317127,51.6317127,51.6317127,1.248944142,2.221777159,3.371827201,3.248623812,52.5554936,51.60127374,51.48622074,51.45037746,52.2828,0.68,7,358.1
122N07168,3.04608,5955.421763,4,60,NA,48,L,0016R,3_RMD,1,0,1,0,1,0,1,0,NA,OH,68.96784906,1.183493496,1.183520417,1.183663079,68.84413991,69.84642038,1.179378248,0.271658546,0.392604354,64.06143106,NA,NA,NA,NA,NA,NA,NA,NA,4.353896189,69.02377757,66.48302502,64.99653876,66.81693709,68.96784906,0.34,2,1432.4
122N07167,1.59877,6398.677072,4,60,NA,48,L,0016R,3_RMD,0,0,0,0,0,0,0,0,NA,OH,69.34424096,1.290387484,1.290416837,1.290572384,69.34424096,70.18990244,1.306823316,0.366835434,0,64.41785419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.34424096,0,0,-1
122N07164,2.55248,4147.86114,2,NA,NA,24,N,0224R,1_R2L,3,0,0,3,3,0,0,3,NA,OH,55.85974468,0.578964062,0.578977232,0.579047022,55.79191257,56.14416293,0.562609807,0.255891334,0.065517245,51.03908689,50.37048233,55.34250186,55.34250186,55.34250186,55.34250186,0.058859981,3.487209644,5.640007827,6.078083452,55.05501237,54.95778198,54.95120809,55.21668277,55.9350376,0.299999999,6,409.2571429
122N07040,3.10246,4936.939907,2,NA,NA,22.01164703,N,0250R,1_R2L,3,0,0,3,3,0,0,3,NA,OH,49.63936,1.546463388,1.546498565,1.546684981,49.34901062,50.78138556,0.302897866,0.283650043,0.63424695,42.63773142,51.13985167,47.86652571,47.86652571,47.86652571,47.86652571,NA,5.406659978,5.637152504,5.144971833,50.25538769,46.48862521,50.3262345,50.00977503,49.63936,2.429999999,49,272.8380952
122N07058,0.81163,18084.09671,4,61.81121729,NA,49.22640216,L,0030R,3_RMD,9,0,3,6,2,0,1,1,NA,OH,55.92091866,2.83552874,2.83559324,2.835935043,55.12958491,57.66844737,0.362924289,0.127262677,0.520283759,44.70182832,47.26864005,50.20626487,50.20626487,50.20626487,50.20626487,12.12132991,11.81252776,10.99551636,11.49280611,54.23430599,53.82085461,53.37743428,54.10866667,56.18976923,0,0,-1
122N06981,2.4012,16340,4,68,NA,48,L,0030R,3_RMD,3,0,1,2,3,0,1,2,NA,OH,61.86566038,0.440879451,0.44088948,0.440942625,61.62509397,62.75368421,0.211125133,0.160908444,0.258269206,59.1721613,61.73234863,60.06369202,60.06369202,60.06369202,60.06369202,6.046441331,4.715305785,5.573150983,5.485652426,61.71241575,61.70116484,61.66598242,61.59227807,61.74514286,0.05,1,337.0352941
122N06980,6.58458,6113.145154,4,NA,NA,29.33845069,L,0250R,3_RMD,16,0,2,14,15,0,2,13,NA,OH,57.32575922,1.002294284,1.002317083,1.002437903,56.54696565,59.82079391,0.515413102,0.1647877,0.671165359,50.75841918,55.24477881,55.7827853,55.7827853,55.7827853,55.7827853,4.662543052,7.342632133,7.38838152,6.827293398,56.27000512,57.43500712,57.12891538,57.31259188,57.46542545,5.700000001,88,204.6285714
122N07041,1.98329,7024,2,NA,NA,24,N,0250R,1_R2L,1,0,0,1,1,0,0,1,NA,OH,51.738,2.173915658,2.173965108,2.174227159,50.99888571,53.28241791,0.494645007,0.371706892,0.180677705,40.9330952,46.66564706,NA,NA,NA,NA,NA,NA,NA,NA,58.16846439,57.2075442,58.94518152,58.50962599,51.86327361,1.98329,38,301.5578947
122N07627,3.1241,4750,2,NA,NA,24,N,0250R,1_R2L,9,0,2,7,9,0,2,7,NA,OH,54.68440843,1.220973297,1.22100107,1.22114825,54.48257439,55.53955556,0.484112629,0.236911317,0.193938942,48.9780405,51.89117021,52.77695867,52.77695867,52.77695867,52.77695867,8.567542779,8.174531241,7.469734795,7.758265198,54.90756436,54.82711027,54.28018688,54.75545587,54.95159609,0.59,9,204.6285714
122N07382,1.53661,13532.98292,4,48,NA,48,L,0030R,3_RMD,0,0,0,0,0,0,0,0,NA,OH,62.86131818,0.656753225,0.656768164,0.656847331,62.57687783,63.58386207,0.388709288,0.194752183,0.172925308,59.7955274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.95073684,0,0,-1
122N07385,1.91649,10871,4,48,NA,48,L,0030R,3_RMD,0,0,0,0,0,0,0,0,NA,OH,63.58860829,0.469847831,0.469858519,0.469915156,63.29691743,64.48003738,0.436998001,0.111739113,0.064333068,61.43378435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.58860829,0.96,18,337.0352941
122N07407,1.52229,3110,2,NA,NA,20,N,0030R,1_R2L,1,0,0,1,1,0,0,1,NA,OH,45.85978243,2.477361274,2.477417626,2.477716255,44.92003279,48.07231579,0.758118931,0.499685682,1.055708973,35.31222391,36.05423684,19.39909381,19.39909381,19.39909381,19.39909381,NA,NA,11.77696458,11.77696458,NA,NA,NA,NA,46.24678481,0,0,-1
122N07411,1.98101,6459.760768,2,NA,NA,18.37197313,N,0030R,1_R2L,5,0,3,2,2,0,1,1,NA,OH,39.40130387,2.519175452,2.519232755,2.519536424,38.86450136,41.10453026,0.521622802,0.347956031,1.382821828,30.73384578,30.44410528,36.86816169,36.86816169,36.86816169,36.86816169,5.558163954,5.800433576,9.063201262,9.031219046,42.41367984,40.14151842,42.60732873,42.09892155,39.8415419,0.1,2,409.2571429
122N07408,1.87233,4210.286636,2,NA,NA,20,N,0030R,1_R2L,4,0,1,3,3,0,1,2,NA,OH,49.3199122,0.869546475,0.869566254,0.869671072,48.94388425,50.64159932,0.415568057,0.269284966,0.147554947,42.96822766,38.44021469,45.86432513,45.86432513,45.86432513,45.86432513,6.697518249,5.631016722,14.36786655,13.2277566,52.01116702,52.05167416,49.77614263,49.36915044,49.19991241,0.73,9,409.2571429
122N07547,3.1142,5100,2,NA,NA,24,N,0007R,1_R2L,5,0,1,4,5,0,1,4,NA,OH,48.14960666,1.501918106,1.50195227,1.502133316,47.91076923,48.63826464,0.466931423,0.266716079,0.348552683,43.51573793,41.94380677,47.1084063,47.1084063,47.1084063,47.1084063,9.770333088,7.786122174,7.291535965,7.460916187,45.74817473,48.58900139,48.72331375,48.69151002,48.26435424,0.43,6,409.2571429
122N07400,4.35276,7429.034681,2,NA,NA,26.05772862,N,0030R,1_R2L,19,0,6,13,15,0,5,10,NA,OH,53.03507481,1.381728769,1.381760199,1.381926757,52.61310353,54.59908014,0.485572466,0.171731707,0.179455544,43.50709401,49.98497679,52.02158834,52.02158834,52.02158834,52.02158834,6.194078923,10.20056656,9.762305818,11.0438894,51.20476676,51.69900434,51.56513003,52.03438232,53.23211484,0.06,1,1432.4
122N07402,1.02795,11331.83185,2,NA,NA,28.20082005,N,0030R,1_R2L,19,0,7,12,10,0,3,7,NA,OH,30.75307479,2.272983177,2.27303488,2.273308873,30.33295082,31.76497854,0.457636565,0.376267835,0.87166339,23.24408636,25.76296769,30.00567788,30.00567788,30.00567788,30.00567788,7.588625992,7.019773235,7.764299565,7.618763212,28.07085038,28.35765345,28.96792941,29.02447059,31.09764706,0.25,3,1432.4
122N07403,1.15197,6582.482067,2,NA,NA,20.18585145,N,0030R,1_R2L,1,0,0,1,0,0,0,0,NA,OH,45.57243956,1.28610395,1.286133205,1.286288236,45.40611679,46.59653933,0.480278843,0.205655364,0.374417374,38.58506167,41.06031683,39.87588462,39.87588462,39.87588462,39.87588462,NA,0.837520052,3.439332505,4.479096406,47.37433198,45.98938366,46.51588249,47.3365703,45.82422099,0.17,2,572.96
122N07393,1.24127,16817.81223,4,52,NA,48,L,0030R,3_RMD,7,1,0,6,2,0,0,2,NA,OH,55.25587288,2.398380386,2.398434941,2.39872405,54.66143119,56.56420253,0.378257859,0.381398351,0,46.37021627,46.80976715,50.23930392,50.23930392,50.23930392,50.23930392,4.367206091,10.93124658,9.652633773,8.83766816,52.30596518,50.53553098,52.11706418,51.8960029,55.85715,0,0,-1
122N07392,2.61762,19390,4,52,NA,48,L,0030R,3_RMD,19,0,10,9,12,0,6,6,NA,OH,55.59546903,1.006510802,1.006533697,1.006655025,55.15732535,56.71885125,0.416279243,0.257379824,0.361635364,51.57047404,53.46653233,53.76462173,53.76462173,53.76462173,53.76462173,3.041748851,3.901584212,3.991759787,4.043908732,54.92832155,54.93474989,54.91297558,54.96086215,55.8701502,0,0,-1
122N07389,2.4012,16340,4,68,NA,48,L,0030R,3_RMD,2,0,0,2,2,0,0,2,NA,OH,61.86566038,0.440879451,0.44088948,0.440942625,61.62509397,62.75368421,0.211125133,0.160908444,0.258269206,59.1721613,59.698324,57.05252872,57.05252872,57.05252872,57.05252872,13.50099257,9.819402766,8.040033116,7.244412576,62.03820115,61.5828555,61.58169257,61.57704087,61.74514286,0.39,7,337.0352941
