TMC,DATE,EPOCH1h,Travel_TIME_ALL_VEHICLES,Travel_TIME_PASSENGER_VEHICLES,Travel_TIME_FREIGHT_TRUCKS
108N06288,5152015,16,89.5,89.5,NA
108N06288,5152015,17,83.5,83.5,NA
108N06288,5152015,18,69,69,NA
108N06288,5152015,19,106,106,NA
108N06288,5152015,20,59,59,NA
108N06288,5152015,21,NA,NA,NA
108N06288,5152015,22,NA,NA,NA
108N06288,5152015,23,76,76,NA
108N06288,5162015,0,NA,NA,NA
108N06288,5162015,1,134,134,NA
108N06288,5162015,2,NA,NA,NA
108N06288,5162015,3,NA,NA,NA
108N06288,5162015,4,NA,NA,NA
108N06288,5162015,5,NA,NA,NA
108N06288,5162015,6,69,NA,69
108N06288,5162015,7,NA,NA,NA
108N06288,5162015,8,NA,NA,NA
108N06288,5162015,9,64,64,NA
108N06288,5162015,10,NA,NA,NA
108N06288,5162015,11,NA,NA,NA
108N06288,5162015,12,80,80,NA
108N06288,5162015,13,NA,NA,NA
108N06288,5162015,14,NA,NA,NA
108N06288,5162015,15,120.8,120.8,NA
108N06288,5162015,16,72,72,NA
108N06288,5162015,17,NA,NA,NA
108N06288,5162015,18,NA,NA,NA
108N06288,5162015,19,72,72,NA
108N06288,5162015,20,NA,NA,NA
108N06288,5162015,21,89,89,NA
108N06288,5162015,22,NA,NA,NA
108N06288,5162015,23,NA,NA,NA
108N06288,5172015,0,NA,NA,NA
108N06288,5172015,1,NA,NA,NA
108N06288,5172015,2,NA,NA,NA
108N06288,5172015,3,NA,NA,NA
108N06288,5172015,4,NA,NA,NA
108N06288,5172015,5,NA,NA,NA
108N06288,5172015,6,NA,NA,NA
108N06288,5172015,7,NA,NA,NA
108N06288,5172015,8,NA,NA,NA
108N06288,5172015,9,155,NA,155
108N06288,5172015,10,NA,NA,NA
108N06288,5172015,11,75,75,NA
108N06288,5172015,12,420,420,NA
108N06288,5172015,13,NA,NA,NA
108N06288,5172015,14,NA,NA,NA
108N06288,5172015,15,146.6666667,146.6666667,NA
108N06288,5172015,16,NA,NA,NA
108N06288,5172015,17,62,62,NA
108N06288,5172015,18,263,263,NA
108N06288,5172015,19,64,64,NA
108N06288,5172015,20,75,NA,75
108N06288,5172015,21,NA,NA,NA
108N06288,5172015,22,NA,NA,NA
108N06288,5172015,23,NA,NA,NA
108N06288,5182015,0,NA,NA,NA
108N06288,5182015,1,NA,NA,NA
108N06288,5182015,2,76,76,NA
108N06288,5182015,3,NA,NA,NA
108N06288,5182015,4,NA,NA,NA
108N06288,5182015,5,75,NA,75
108N06288,5182015,6,820.5,1577,64
108N06288,5182015,7,79,79,NA
108N06288,5182015,8,NA,NA,NA
108N06288,5182015,9,83.8,70,104.5
108N06288,5182015,10,73,77,69
108N06288,5182015,11,NA,NA,NA
108N06288,5182015,12,77.5,77.5,NA
108N06288,5182015,13,NA,NA,NA
108N06288,5182015,14,NA,NA,NA
108N06288,5182015,15,NA,NA,NA
108N06288,5182015,16,105,105,NA
108N06288,5182015,17,288,288,NA
108N06288,5182015,18,NA,NA,NA
108N06288,5182015,19,65,65,NA
108N06288,5182015,20,NA,NA,NA
108N06288,5182015,21,89,89,NA
108N06288,5182015,22,NA,NA,NA
108N06288,5182015,23,NA,NA,NA
108N06288,5192015,0,NA,NA,NA
108N06288,5192015,1,NA,NA,NA
108N06288,5192015,2,NA,NA,NA
108N06288,5192015,3,NA,NA,NA
108N06288,5192015,4,NA,NA,NA
108N06288,5192015,5,NA,NA,NA
108N06288,5192015,6,62,62,NA
108N06288,5192015,7,151.5,151.5,NA
108N06288,5192015,8,125,125,NA
108N06288,5192015,9,68,66,72
108N06288,5192015,10,NA,NA,NA
108N06288,5192015,11,105,105,NA
108N06288,5192015,12,NA,NA,NA
108N06288,5192015,13,69,NA,69
108N06288,5192015,14,81.33333333,81.33333333,NA
108N06288,5192015,15,74,75,73
108N06288,5192015,16,76.66666667,76.66666667,NA
108N06288,5192015,17,NA,NA,NA
108N06288,5192015,18,70.75,69.33333333,75
108N06288,5192015,19,NA,NA,NA
108N06288,5192015,20,NA,NA,NA
108N06288,5192015,21,NA,NA,NA
108N06288,5192015,22,93,93,NA
108N06288,5192015,23,NA,NA,NA
108N06288,5202015,0,NA,NA,NA
108N06288,5202015,1,NA,NA,NA
108N06288,5202015,2,NA,NA,NA
108N06288,5202015,3,NA,NA,NA
108N06288,5202015,4,NA,NA,NA
108N06288,5202015,5,NA,NA,NA
108N06288,5202015,6,NA,NA,NA
108N06288,5202015,7,96,96,NA
108N06288,5202015,8,NA,NA,NA
108N06288,5202015,9,86,82,90
108N06288,5202015,10,214.6,250.25,72
108N06288,5202015,11,79.5,81.66666667,73
108N06288,5202015,12,NA,NA,NA
108N06288,5202015,13,93,93,NA
108N06288,5202015,14,NA,NA,NA
108N06288,5202015,15,77,77,NA
108N06288,5202015,16,81,NA,81
108N06288,5202015,17,79,79,NA
108N06288,5202015,18,113,113,NA
108N06288,5202015,19,150,150,NA
108N06288,5202015,20,79,79,NA
108N06288,5202015,21,97,97,NA
108N06288,5202015,22,NA,NA,NA
108N06288,5202015,23,NA,NA,NA
108N06288,5212015,0,NA,NA,NA
108N06288,5212015,1,NA,NA,NA
108N06288,5212015,2,NA,NA,NA
108N06288,5212015,3,NA,NA,NA
108N06288,5212015,4,NA,NA,NA
108N06288,5212015,5,NA,NA,NA
108N06288,5212015,6,NA,NA,NA
108N06288,5212015,7,72,NA,72
108N06288,5212015,8,70,70,NA
108N06288,5212015,9,299,299,NA
108N06288,5212015,10,129,129,NA
108N06288,5212015,11,68,68,NA
108N06288,5212015,12,83,83,NA
108N06288,5212015,13,68.66666667,68.5,69
108N06288,5212015,14,72,72,NA
108N06288,5212015,15,128.6666667,128.6666667,NA
108N06288,5212015,16,163,163,NA
108N06288,5212015,17,NA,NA,NA
108N06288,5212015,18,74,74,NA
108N06288,5212015,19,83.5,83.5,NA
108N06288,5212015,20,NA,NA,NA
108N06288,5212015,21,NA,NA,NA
108N06288,5212015,22,NA,NA,NA
108N06288,5212015,23,NA,NA,NA
108N06288,5222015,0,NA,NA,NA
108N06288,5222015,1,NA,NA,NA
108N06288,5222015,2,NA,NA,NA
108N06288,5222015,3,NA,NA,NA
108N06288,5222015,4,61,61,NA
108N06288,5222015,5,NA,NA,NA
108N06288,5222015,6,67,NA,67
108N06288,5222015,7,84,96,72
108N06288,5222015,8,93,93,NA
108N06288,5222015,9,107.5,107.5,NA
108N06288,5222015,10,85.8,85.8,85
108N06288,5222015,11,NA,NA,NA
108N06288,5222015,12,223.3333333,222,113
108N06288,5222015,13,89,89.5,88
108N06288,5222015,14,81.5,77,86
108N06288,5222015,15,74.33333333,74.33333333,NA
108N06288,5222015,16,211,211,NA
108N06288,5222015,17,94,94,NA
108N06288,5222015,18,NA,NA,NA
108N06288,5222015,19,NA,NA,NA
108N06288,5222015,20,66,66,NA
108N06288,5222015,21,NA,NA,NA
108N06288,5222015,22,NA,NA,NA
108N06288,5222015,23,NA,NA,NA
108N06288,5232015,0,NA,NA,NA
108N06288,5232015,1,491,491,NA
108N06288,5232015,2,NA,NA,NA
108N06288,5232015,3,NA,NA,NA
108N06288,5232015,4,NA,NA,NA
108N06288,5232015,5,NA,NA,NA
108N06288,5232015,6,NA,NA,NA
108N06288,5232015,7,77,77,NA
108N06288,5232015,8,73,73,NA
108N06288,5232015,9,70,70,NA
108N06288,5232015,10,77,77,NA
108N06288,5232015,11,94,94,NA
108N06288,5232015,12,NA,NA,NA
108N06288,5232015,13,226,226,NA
108N06288,5232015,14,69,69,NA
108N06288,5232015,15,73.5,73.5,NA
108N06288,5232015,16,93.75,93.75,NA
108N06288,5232015,17,NA,NA,NA
108N06288,5232015,18,NA,NA,NA
108N06288,5232015,19,NA,NA,NA
108N06288,5232015,20,64.5,64.5,NA
108N06288,5232015,21,NA,NA,NA
108N06288,5232015,22,NA,NA,NA
108N06288,5232015,23,NA,NA,NA
108N06288,5242015,0,NA,NA,NA
108N06288,5242015,1,NA,NA,NA
